"species","year","country","mean"
"Sympetrum_danae",2016,"Ireland",0.23547
"Sympetrum_danae",2016,"Italy",0.02657
"Sympetrum_danae",2016,"Luxembourg",0.06106
"Sympetrum_danae",2016,"Netherlands",0.28734
"Sympetrum_danae",2016,"Norway",0.54294
"Sympetrum_danae",2016,"Portugal",0.00011
"Sympetrum_danae",2016,"Slovenia",0.00568
"Sympetrum_danae",2016,"Spain",0.00073
"Sympetrum_danae",2016,"Sweden",0.44635
"Sympetrum_danae",2016,"Switzerland",0.26339
"Sympetrum_danae",2016,"United Kingdom",0.25258
"Sympetrum_danae",2016,"All",0.20066
"Sympetrum_danae",2017,"Austria",0.13764
"Sympetrum_danae",2017,"Belgium",0.09973
"Sympetrum_danae",2017,"Czechia",0.10761
"Sympetrum_danae",2017,"Denmark",0.10034
"Sympetrum_danae",2017,"Finland",0.38929
"Sympetrum_danae",2017,"France",0.01741
"Sympetrum_danae",2017,"Germany",0.06952
"Sympetrum_danae",2017,"Ireland",0.18668
"Sympetrum_danae",2017,"Italy",0.0223
"Sympetrum_danae",2017,"Luxembourg",0.04797
"Sympetrum_danae",2017,"Netherlands",0.22915
"Sympetrum_danae",2017,"Norway",0.47631
"Sympetrum_danae",2017,"Portugal",8e-05
"Sympetrum_danae",2017,"Slovenia",0.00408
"Sympetrum_danae",2017,"Spain",0.00053
"Sympetrum_danae",2017,"Sweden",0.38521
"Sympetrum_danae",2017,"Switzerland",0.21286
"Sympetrum_danae",2017,"United Kingdom",0.20866
"Sympetrum_danae",2017,"All",0.17062
"Sympetrum_danae",2018,"Austria",0.11685
"Sympetrum_danae",2018,"Belgium",0.08422
"Sympetrum_danae",2018,"Czechia",0.08952
"Sympetrum_danae",2018,"Denmark",0.08284
"Sympetrum_danae",2018,"Finland",0.35135
"Sympetrum_danae",2018,"France",0.01441
"Sympetrum_danae",2018,"Germany",0.05859
"Sympetrum_danae",2018,"Ireland",0.15849
"Sympetrum_danae",2018,"Italy",0.01971
"Sympetrum_danae",2018,"Luxembourg",0.04067
"Sympetrum_danae",2018,"Netherlands",0.19514
"Sympetrum_danae",2018,"Norway",0.43308
"Sympetrum_danae",2018,"Portugal",6e-05
"Sympetrum_danae",2018,"Slovenia",0.00329
"Sympetrum_danae",2018,"Spain",0.00043
"Sympetrum_danae",2018,"Sweden",0.34713
"Sympetrum_danae",2018,"Switzerland",0.18314
"Sympetrum_danae",2018,"United Kingdom",0.18207
"Sympetrum_danae",2018,"All",0.15223
"Sympetrum_danae",2019,"Austria",0.12189
"Sympetrum_danae",2019,"Belgium",0.08793
"Sympetrum_danae",2019,"Czechia",0.09375
"Sympetrum_danae",2019,"Denmark",0.08694
"Sympetrum_danae",2019,"Finland",0.36053
"Sympetrum_danae",2019,"France",0.01511
"Sympetrum_danae",2019,"Germany",0.0612
"Sympetrum_danae",2019,"Ireland",0.1655
"Sympetrum_danae",2019,"Italy",0.02035
"Sympetrum_danae",2019,"Luxembourg",0.04245
"Sympetrum_danae",2019,"Netherlands",0.2033
"Sympetrum_danae",2019,"Norway",0.44363
"Sympetrum_danae",2019,"Portugal",7e-05
"Sympetrum_danae",2019,"Slovenia",0.00348
"Sympetrum_danae",2019,"Spain",0.00045
"Sympetrum_danae",2019,"Sweden",0.35642
"Sympetrum_danae",2019,"Switzerland",0.19034
"Sympetrum_danae",2019,"United Kingdom",0.18854
"Sympetrum_danae",2019,"All",0.15669
"Sympetrum_danae",2020,"Austria",0.12469
"Sympetrum_danae",2020,"Belgium",0.0901
"Sympetrum_danae",2020,"Czechia",0.09629
"Sympetrum_danae",2020,"Denmark",0.08941
"Sympetrum_danae",2020,"Finland",0.36601
"Sympetrum_danae",2020,"France",0.01553
"Sympetrum_danae",2020,"Germany",0.06272
"Sympetrum_danae",2020,"Ireland",0.1694
"Sympetrum_danae",2020,"Italy",0.02071
"Sympetrum_danae",2020,"Luxembourg",0.04349
"Sympetrum_danae",2020,"Netherlands",0.20808
"Sympetrum_danae",2020,"Norway",0.44991
"Sympetrum_danae",2020,"Portugal",7e-05
"Sympetrum_danae",2020,"Slovenia",0.00357
"Sympetrum_danae",2020,"Spain",0.00047
"Sympetrum_danae",2020,"Sweden",0.36175
"Sympetrum_danae",2020,"Switzerland",0.19444
"Sympetrum_danae",2020,"United Kingdom",0.19223
"Sympetrum_danae",2020,"All",0.15929
"Sympetrum_danae",2021,"Austria",0.13594
"Sympetrum_danae",2021,"Belgium",0.09832
"Sympetrum_danae",2021,"Czechia",0.10593
"Sympetrum_danae",2021,"Denmark",0.09849
"Sympetrum_danae",2021,"Finland",0.38588
"Sympetrum_danae",2021,"France",0.01713
"Sympetrum_danae",2021,"Germany",0.06849
"Sympetrum_danae",2021,"Ireland",0.18407
"Sympetrum_danae",2021,"Italy",0.02208
"Sympetrum_danae",2021,"Luxembourg",0.04732
"Sympetrum_danae",2021,"Netherlands",0.22604
"Sympetrum_danae",2021,"Norway",0.47246
"Sympetrum_danae",2021,"Portugal",8e-05
"Sympetrum_danae",2021,"Slovenia",0.00401
"Sympetrum_danae",2021,"Spain",0.00052
"Sympetrum_danae",2021,"Sweden",0.38171
"Sympetrum_danae",2021,"Switzerland",0.21031
"Sympetrum_danae",2021,"United Kingdom",0.20622
"Sympetrum_danae",2021,"All",0.16895
